id,country,income
7865,Country A,42906.88
7866,Country A,33094.86
7867,Country A,35578.16
7868,Country A,31009.75
7869,Country A,41542.11
7870,Country A,35115.69
7871,Country A,29905.45
7872,Country A,46488.21
7873,Country A,40568.07
7874,Country A,36696.23
7875,Country A,36220.59
7876,Country A,36970.55
7877,Country A,31610.69
7878,Country A,37408.11
7879,Country A,31104.24
7880,Country A,34551.81
7881,Country A,41972.4
7882,Country A,33126.31
7883,Country A,33557.48
7884,Country A,44959.35
7885,Country A,29608
7886,Country A,34750.35
7887,Country A,36240.32
7888,Country A,42037.53
7889,Country A,31496.79
7890,Country A,40644.66
7891,Country A,33018.81
7892,Country A,35690.92
7893,Country A,32722.65
7894,Country A,37174.52
7895,Country A,42335.06
7896,Country A,30276.61
7897,Country A,39681.92
7898,Country A,47258.11
7899,Country A,40253.1
7900,Country A,28934.28
7901,Country A,34435.4
7902,Country A,37760.14
7903,Country A,24043.24
7904,Country A,34494.78
7905,Country A,42377.19
7906,Country A,36853.63
7907,Country A,33343.64
7908,Country A,38532.21
7909,Country A,38449.25
7910,Country A,32098.05
7911,Country A,29847.67
7912,Country A,40543.86
7913,Country A,47673.37
7914,Country A,33747.44
7915,Country A,26930.48
7916,Country A,42708.41
7917,Country A,36746.57
7918,Country A,37677.97
7919,Country A,33403.71
7920,Country A,35845.83
7921,Country A,46894
7922,Country A,48806.55
7923,Country A,43267.06
7924,Country A,62909
7925,Country A,53455.91
7926,Country A,39310.6
7927,Country A,33628.62
7928,Country A,34697.01
7929,Country A,30126.67
7930,Country A,40331.96
7931,Country A,40321.66
7932,Country A,36012.76
7933,Country A,39468.34
7934,Country A,34852.08
7935,Country A,29925.95
7936,Country A,36687.99
7937,Country A,28016.06
7938,Country A,33362.71
7939,Country A,35020.04
7940,Country A,29831.96
7941,Country A,40105.22
7942,Country A,39157.93
7943,Country A,33487.76
7944,Country A,46948.93
7945,Country A,32928.65
7946,Country A,33757.41
7947,Country A,35135.71
7948,Country A,36736.25
7949,Country A,32894.13
7950,Country A,39220.27
7951,Country A,27180.46
7952,Country A,33929.98
7953,Country A,30911.81
7954,Country A,35629.69
7955,Country A,35448.99
7956,Country A,36935.36
7957,Country A,38663.91
7958,Country A,44965.93
7959,Country A,34976.97
7960,Country A,28109.21
7961,Country A,32636.27
7962,Country A,42989.7
7963,Country A,31678.91
7964,Country A,41641.47
7965,Country A,34430.25
7966,Country A,42128.85
7967,Country A,37912.09
7968,Country A,35348.71
7969,Country A,36025.42
7970,Country A,29991.63
7971,Country A,30334.53
7972,Country A,33694.38
7973,Country A,28776.49
7974,Country A,36366.92
7975,Country A,38521.5
7976,Country A,31355.22
7977,Country A,35452.9
7978,Country A,43247.27
7979,Country A,33672.06
7980,Country A,35390.61
7981,Country A,43156.25
7982,Country A,30138.93
7983,Country A,27194.36
7984,Country A,49117.12
7985,Country A,42906.29
7986,Country A,32422.96
7987,Country A,23661.31
7988,Country A,36138.57
7989,Country A,49484.36
7990,Country A,37478.21
7991,Country A,39072.79
7992,Country A,43349.93
7993,Country A,31703.64
7994,Country A,45046.35
7995,Country A,37095.94
7996,Country A,38579.72
7997,Country A,43271.29
7998,Country A,35768.54
7999,Country A,38812.11
8000,Country A,38014.7
8001,Country A,27720.72
8002,Country A,35740.34
8003,Country A,47811.44
8004,Country A,42344.13
8005,Country A,36292.16
8006,Country A,51122.86
8007,Country A,36994.25
8008,Country A,35539.08
8009,Country A,29798.89
8010,Country A,59409.92
8011,Country A,32385.6
8012,Country A,29326.66
8013,Country A,44803.89
8014,Country A,36824.19
8015,Country A,40547.68
8016,Country A,38849.19
8017,Country A,37850.27
8018,Country A,40876.35
8019,Country A,35450.8
8020,Country A,31650.78
8021,Country A,36816.61
8022,Country A,41324.44
8023,Country A,36643.24
8024,Country A,23114.51
8025,Country A,35773.85
8026,Country A,33604.63
8027,Country A,39642.37
8028,Country A,40275.16
8029,Country A,41222.11
8030,Country A,40203.02
8031,Country A,29248.23
8032,Country A,50560
8033,Country A,43845.27
8034,Country A,40358.75
8035,Country A,27678.97
8036,Country A,32330.23
8037,Country A,35049.28
8038,Country A,30695.36
8039,Country A,30106.08
8040,Country A,32649.49
8041,Country A,37717.38
8042,Country A,41798.61
8043,Country A,38064.27
8044,Country A,46622.75
8045,Country A,36983.73
8046,Country A,33428.35
8047,Country A,39390.55
8048,Country A,42303.19
8049,Country A,26330.5
8050,Country A,31314.06
8051,Country A,32826.87
8052,Country A,42446.48
8053,Country A,36396.81
8054,Country A,32530.83
8055,Country A,35392.66
8056,Country A,44698.78
8057,Country A,26911.6
8058,Country A,40111.11
8059,Country A,33050.67
8060,Country A,37461.21
8061,Country A,39637.72
8062,Country A,56639.93
8063,Country A,33585.23
8064,Country A,30029.06
8065,Country A,29027.35
8066,Country A,40102.17
8067,Country A,29772.35
8068,Country A,35903.47
8069,Country A,34215.51
8070,Country A,41712.34
8071,Country A,54321.25
8072,Country A,28525
8073,Country A,27405.84
8074,Country A,35485.34
8075,Country A,39184.2
8076,Country A,41219.95
8077,Country A,33112.2
8078,Country A,37179.32
8079,Country A,40514.87
8080,Country A,30349.96
8081,Country A,31838.38
8082,Country A,34941.82
8083,Country A,35735.64
8084,Country A,48617.47
8085,Country A,35549.25
8086,Country A,30254.35
8087,Country A,30869.57
8088,Country A,40811.13
8089,Country A,42493.1
8090,Country A,38992.39
8091,Country A,36332.25
8092,Country A,27266.51
8093,Country A,36807.95
8094,Country A,33186.16
8095,Country A,39189.08
8096,Country A,34879.95
8097,Country A,36585.05
8098,Country A,37394.17
8099,Country A,39152.64
8100,Country A,34477.75
8101,Country A,38816.55
8102,Country A,36790.32
8103,Country A,31222.29
8104,Country A,39680.38
8105,Country A,34593.44
8106,Country A,40641.92
8107,Country A,39585.92
8108,Country A,36616.63
8109,Country A,33983.27
8110,Country A,36915.75
8111,Country A,28991.74
8112,Country A,33422.25
8113,Country A,38353.58
8114,Country A,39665.24
8115,Country A,39304.7
8116,Country A,37247.66
8117,Country A,35182.25
8118,Country A,28970.05
8119,Country A,38420.34
8120,Country A,38606.1
8121,Country A,38272.1
8122,Country A,30405.53
8123,Country A,35118.71
8124,Country A,30451.54
8125,Country A,32308.14
8126,Country A,38362.96
8127,Country A,27717.7
8128,Country A,38518.18
8129,Country A,27762.58
8130,Country A,34907.01
8131,Country A,34381.7
8132,Country A,28689.12
8133,Country A,41879.36
8134,Country A,32734.69
8135,Country A,39862.47
8136,Country A,35673.59
8137,Country A,41791.1
8138,Country A,44994.85
8139,Country A,35249.03
8140,Country A,41313.07
8141,Country A,49112.32
8142,Country A,42283.46
8143,Country A,38897.7
8144,Country A,39041.61
8145,Country A,33395.1
8146,Country A,31083.58
8147,Country A,32275.24
8148,Country A,33831.75
8149,Country A,32623.5
8150,Country A,37735.62
8151,Country A,34369.14
8152,Country A,30696.02
8153,Country A,32937.44
8154,Country A,35466.66
8155,Country A,34118.72
8156,Country A,29723.1
8157,Country A,24653.91
8158,Country A,36435.06
8159,Country A,44115.21
8160,Country A,51836.73
8161,Country A,27008.3
8162,Country A,31618.57
8163,Country A,41715.04
8164,Country A,36887.59
8165,Country A,34944.84
8166,Country A,40019.89
8167,Country A,41313.78
8168,Country A,38637.68
8169,Country A,30351.12
8170,Country A,46857.54
8171,Country A,36768.78
8172,Country A,61728.03
8173,Country A,36579.22
8174,Country A,40985.53
8175,Country A,39011.14
8176,Country A,34066.12
8177,Country A,44820.6
8178,Country A,38838.24
8179,Country A,31523.75
8180,Country A,32055.49
8181,Country A,29594.63
8182,Country A,30161.4
8183,Country A,37201.79
8184,Country A,30722.87
8185,Country A,41014.72
8186,Country A,34791.12
8187,Country A,39509.65
8188,Country A,32555.33
8189,Country A,27102.78
8190,Country A,38403.13
8191,Country A,36681.07
8192,Country A,42847.56
8193,Country A,33833.88
8194,Country A,31388.89
8195,Country A,30262.88
8196,Country A,41175.16
8197,Country A,31661.29
8198,Country A,34603.07
8199,Country A,35349.88
8200,Country A,30168.96
8201,Country A,24271.33
8202,Country A,34313.05
8203,Country A,37602.47
8204,Country A,33679.66
8205,Country A,38493.48
8206,Country A,36444.49
8207,Country A,39037.6
8208,Country A,28759.22
8209,Country A,34888.02
8210,Country A,39040.26
8211,Country A,37127.5
8212,Country A,44201.56
8213,Country A,40119.8
8214,Country A,39824.96
8215,Country A,40910.67
8216,Country A,37351.15
8217,Country A,33632.9
8218,Country A,41602.32
8219,Country A,37845.12
8220,Country A,46940.01
8221,Country A,37920.09
8222,Country A,30400.85
8223,Country A,39640.54
8224,Country A,26312
8225,Country A,33363.75
8226,Country A,39058.09
8227,Country A,35747.85
8228,Country A,50519.13
8229,Country A,37037.51
8230,Country A,38430.29
8231,Country A,33888.01
8232,Country A,32183.68
8233,Country A,41090.14
8234,Country A,38744.54
8235,Country A,36572.58
8236,Country A,34025.74
8237,Country A,39438.31
8238,Country A,41404.71
8239,Country A,36376.48
8240,Country A,35884.68
8241,Country A,38077.31
8242,Country A,34982.57
8243,Country A,31116.25
8244,Country A,44051.57
8245,Country A,39001.37
8246,Country A,39565.82
8247,Country A,32771.98
8248,Country A,36157.07
8249,Country A,35151.56
8250,Country A,32242.93
8251,Country A,32513.11
8252,Country A,28059.2
8253,Country A,36109.8
8254,Country A,33386.37
8255,Country A,28839.25
8256,Country A,38130.35
8257,Country A,28053.11
8258,Country A,34077.57
8259,Country A,29148.83
8260,Country A,37974.89
8261,Country A,41215.09
8262,Country A,38369.9
8263,Country A,48879.67
8264,Country A,27382.63
8265,Country A,35276.99
8266,Country A,43044.53
8267,Country A,39312.19
8268,Country A,33726.89
8269,Country A,36726.96
8270,Country A,43450.8
8271,Country A,33645.56
8272,Country A,32120.39
8273,Country A,37528.47
8274,Country A,46137.23
8275,Country A,24730.09
8276,Country A,41169.06
8277,Country A,40235.01
8278,Country A,30130.23
8279,Country A,48720.54
8280,Country A,35733.32
8281,Country A,33570.13
8282,Country A,39073
8283,Country A,49476.05
8284,Country A,41492.03
8285,Country A,30854.77
8286,Country A,28060.79
8287,Country A,36711.98
8288,Country A,38615.48
8289,Country A,31035.16
8290,Country A,33419.05
8291,Country A,32589.69
8292,Country A,32751.23
8293,Country A,33806.5
8294,Country A,48480.51
8295,Country A,32216.32
8296,Country A,44505.38
8297,Country A,37394.05
8298,Country A,33536.66
8299,Country A,37838.02
8300,Country A,45595.35
8301,Country A,43043.32
8302,Country A,35182.49
8303,Country A,34483.23
8304,Country A,36280.17
8305,Country A,33300.05
8306,Country A,34198.61
8307,Country A,38836.44
8308,Country A,37395.01
8309,Country A,40841.77
8310,Country A,40542.07
8311,Country A,35003.4
8312,Country A,29697.73
8313,Country A,39382.29
8314,Country A,33090.76
8315,Country A,34019.66
8316,Country A,33970.95
8317,Country A,39501.83
8318,Country A,41853.39
8319,Country A,52709.8
8320,Country A,30628.64
8321,Country A,36444.01
8322,Country A,34015.76
8323,Country A,40961.62
8324,Country A,36985.73
8325,Country A,32499.96
8326,Country A,34803.84
8327,Country A,39061.5
8328,Country A,36056.98
8329,Country A,34249.06
8330,Country A,48411.48
8331,Country A,45182.52
8332,Country A,41365.8
8333,Country A,38824.78
8334,Country A,37078.35
8335,Country A,34919.33
8336,Country A,41208.96
8337,Country A,35270.78
8338,Country A,28631.25
8339,Country A,37737.68
8340,Country A,34647.56
8341,Country A,31844.88
8342,Country A,30328.46
8343,Country A,42777.32
8344,Country A,37982.26
8345,Country A,26658.19
8346,Country A,36563.8
8347,Country A,40650.28
8348,Country A,29115.6
8349,Country A,32163.4
8350,Country A,31623.38
8351,Country A,32948.44
8352,Country A,33738.73
8353,Country A,42450.28
8354,Country A,45441.53
8355,Country A,39712.71
8356,Country A,52838.77
8357,Country A,35430.89
8358,Country A,40240.16
8359,Country A,37821.98
8360,Country A,40385.89
8361,Country A,39864.82
8362,Country A,38454.56
8363,Country A,43786.24
8364,Country A,37538.41
8365,Country A,37229.73
8366,Country A,32496.72
8367,Country A,30768.81
8368,Country A,27756.4
8369,Country A,33979.87
8370,Country A,34823.23
8371,Country A,46562.2
8372,Country A,35964.99
8373,Country A,44274.05
8374,Country A,42307.43
8375,Country A,37788.11
8376,Country A,37634.11
8377,Country A,41426.13
8378,Country A,32356.8
8379,Country A,35746.93
8380,Country A,40896.62
8381,Country A,33074.04
8382,Country A,38115.33
8383,Country A,42784.82
8384,Country A,39933.4
8385,Country A,38157.01
8386,Country A,39202.55
8387,Country A,42610.19
8388,Country A,35270.4
8389,Country A,39063.58
8390,Country A,23229.91
8391,Country A,42343.33
8392,Country A,39316.49
8393,Country A,45922.88
8394,Country A,38911.1
8395,Country A,35006.78
8396,Country A,26288.97
8397,Country A,26045.42
8398,Country A,41847.55
8399,Country A,39022.87
8400,Country A,42969.29
8401,Country A,49096.11
8402,Country A,39888.8
8403,Country A,32047.66
8404,Country A,30776.37
8405,Country A,36719.9
8406,Country A,31258.93
8407,Country A,35326.69
8408,Country A,40011.9
8409,Country A,40628.9
8410,Country A,42435.04
8411,Country A,39681.66
8412,Country A,36020.51
8413,Country A,44903.04
8414,Country A,37756.64
8415,Country A,33725.69
8416,Country A,41281.65
8417,Country A,36718.6
8418,Country A,26956.32
8419,Country A,41794.67
8420,Country A,37380.55
8421,Country A,48652.08
8422,Country A,30303.42
8423,Country A,40708.25
8424,Country A,37423.22
8425,Country A,28583.63
8426,Country A,38442.68
8427,Country A,35253.51
8428,Country A,32765.01
8429,Country A,38658.54
8430,Country A,28091.74
8431,Country A,32788.86
8432,Country A,33889.9
8433,Country A,35048.38
8434,Country A,42527.82
8435,Country A,36091.38
8436,Country A,34147.21
8437,Country A,35439.53
8438,Country A,35243.71
8439,Country A,34102.46
8440,Country A,30890.68
8441,Country A,32243.23
8442,Country A,31215.1
8443,Country A,32080.5
8444,Country A,39848.69
8445,Country A,36573.87
8446,Country A,33177.29
8447,Country A,35772.13
8448,Country A,40728.68
8449,Country A,48138.18
8450,Country A,37111.79
8451,Country A,34171.55
8452,Country A,39618.16
8453,Country A,39772.18
8454,Country A,37454.89
8455,Country A,36224.72
8456,Country A,28469.1
8457,Country A,33965.87
8458,Country A,42380.05
8459,Country A,34362.44
8460,Country A,37169.08
8461,Country A,41847.04
8462,Country A,40291.72
8463,Country A,41774.82
8464,Country A,37909.5
8465,Country A,34911.25
8466,Country A,35467.43
8467,Country A,30735.85
8468,Country A,31319.41
8469,Country A,38595.57
8470,Country A,43247.85
8471,Country A,37449.89
8472,Country A,33447.06
8473,Country A,41053.64
8474,Country A,42230.27
8475,Country A,39028.43
8476,Country A,32819.78
8477,Country A,40149.67
8478,Country A,50350.82
8479,Country A,33811.41
8480,Country A,39145.19
8481,Country A,35117.58
8482,Country A,34629.9
8483,Country A,30171.8
8484,Country A,27062.19
8485,Country A,42467.77
8486,Country A,32264.46
8487,Country A,32595.69
8488,Country A,31755.85
8489,Country A,37463.07
8490,Country A,27991.94
8491,Country A,31571.85
8492,Country A,29052.22
8493,Country A,49655.21
8494,Country A,27859.26
8495,Country A,31454.04
8496,Country A,36748.83
8497,Country A,32224.26
8498,Country A,29149.55
8499,Country A,42435.84
8500,Country A,35488.47
8501,Country A,36775.54
8502,Country A,28358.38
8503,Country A,43876.06
8504,Country A,38166.56
8505,Country A,36595.8
8506,Country A,31217.53
8507,Country A,36400.31
8508,Country A,39195.05
8509,Country A,42320.44
8510,Country A,37978.47
8511,Country A,33241.69
8512,Country A,42651.75
8513,Country A,30449.69
8514,Country A,44442.59
8515,Country A,36504.28
8516,Country A,34163.64
8517,Country A,32715.19
8518,Country A,33668.44
8519,Country A,34647.68
8520,Country A,44556.29
8521,Country A,40463.92
8522,Country A,36026.16
8523,Country A,48276.5
8524,Country A,35871.72
8525,Country A,31514.53
8526,Country A,48279.1
8527,Country A,26779.44
8528,Country A,43959.73
8529,Country A,39520.87
8530,Country A,29286.61
8531,Country A,45430.66
8532,Country A,28698.19
8533,Country A,35987.62
8534,Country A,31657.3
8535,Country A,35978.71
8536,Country A,41738.51
8537,Country A,39238.58
8538,Country A,33754.46
8539,Country A,39685.95
8540,Country A,31379.8
8541,Country A,35859.44
8542,Country A,36947.32
8543,Country A,27392.36
8544,Country A,29207.75
8545,Country A,31754.1
8546,Country A,40905.4
8547,Country A,40494.1
8548,Country A,33233.39
8549,Country A,25996.32
8550,Country A,32121.76
8551,Country A,33449.06
8552,Country A,49666.58
8553,Country A,35223.81
8554,Country A,34855.3
8555,Country A,45342.95
8556,Country A,33919.67
8557,Country A,39087.98
8558,Country A,35997.16
8559,Country A,32893.85
8560,Country A,37065.96
8561,Country A,37929.77
8562,Country A,42657.16
8563,Country A,36026.02
8564,Country A,33238.94
8565,Country A,32339.18
8566,Country A,38508.99
8567,Country A,34925.67
8568,Country A,38914.47
8569,Country A,34226.14
8570,Country A,34269.82
8571,Country A,30342.86
8572,Country A,38751.21
8573,Country A,40876.1
8574,Country A,31689.44
8575,Country A,50259.62
8576,Country A,36909.14
8577,Country A,28050.47
8578,Country A,39360.98
8579,Country A,38271.33
8580,Country A,34939.44
8581,Country A,39072.72
8582,Country A,39321.35
8583,Country A,40216.01
8584,Country A,31155.62
8585,Country A,41416.91
8586,Country A,33426.12
8587,Country A,32654.78
8588,Country A,44909.51
8589,Country A,27821.49
8590,Country A,41199.96
8591,Country A,27804.64
8592,Country A,40023.43
8593,Country A,39765.4
8594,Country A,34191.41
8595,Country A,29823.73
8596,Country A,34854.9
8597,Country A,38070.99
8598,Country A,51415.59
8599,Country A,32185.95
8600,Country A,39494.42
8601,Country A,30612.06
8602,Country A,26798.35
8603,Country A,31313.53
8604,Country A,44230.18
8605,Country A,35225.73
8606,Country A,40634.99
8607,Country A,28986.32
8608,Country A,37487.2
8609,Country A,33765.22
8610,Country A,36258.89
8611,Country A,42072.7
8612,Country A,27727.54
8613,Country A,39026.32
8614,Country A,41387.86
8615,Country A,37848.78
8616,Country A,40601.6
8617,Country A,49617.46
8618,Country A,38648.53
8619,Country A,33774.71
8620,Country A,39145.64
8621,Country A,34842.02
8622,Country A,36540.03
8623,Country A,24487.67
8624,Country A,32688.69
8625,Country A,38312.83
8626,Country A,46670.19
8627,Country A,33010.31
8628,Country A,40639.76
8629,Country A,37458.64
8630,Country A,34617.26
8631,Country A,35685.24
8632,Country A,39662.19
8633,Country A,45891.63
8634,Country A,36205.73
8635,Country A,43633.51
8636,Country A,37657.6
8637,Country A,39268.86
8638,Country A,30549.71
8639,Country A,34028.71
8640,Country A,36473.88
8641,Country A,46779
8642,Country A,32049.48
8643,Country A,36822.68
8644,Country A,38835.98
8645,Country A,38885.11
8646,Country A,35587.04
8647,Country A,37099.72
8648,Country A,27187.54
8649,Country A,34548.02
8650,Country A,30667.84
8651,Country A,34589.99
8652,Country A,37369.64
8653,Country A,41308.64
8654,Country A,41115.19
8655,Country A,36091.82
8656,Country A,32902.34
8657,Country A,36099.14
8658,Country A,28617.84
8659,Country A,35113.98
8660,Country A,33321.67
8661,Country A,34686.01
8662,Country A,35782.67
8663,Country A,31485.03
8664,Country A,32055.79
8665,Country A,29448.8
8666,Country A,41579.33
8667,Country A,44364.49
8668,Country A,31175.34
8669,Country A,34283.55
8670,Country A,43215.02
8671,Country A,40606.52
8672,Country A,41222.43
8673,Country A,34096.65
8674,Country A,49179.26
8675,Country A,29806.12
8676,Country A,37783.5
8677,Country A,35624.97
8678,Country A,44854.9
8679,Country A,28916.51
8680,Country A,35682.86
8681,Country A,29298.5
8682,Country A,31977.88
8683,Country A,28864.52
8684,Country A,51888.05
8685,Country A,36768.66
8686,Country A,29301.47
8687,Country A,39707.91
8688,Country A,40870.57
8689,Country A,34520.04
8690,Country A,43061.29
8691,Country A,33248.67
8692,Country A,42579.72
8693,Country A,27947.13
8694,Country A,34407.28
8695,Country A,46963.32
8696,Country A,29478.79
8697,Country A,31311.51
8698,Country A,33374.39
8699,Country A,28895.34
8700,Country A,46517.97
8701,Country A,36796.61
8702,Country A,41981.88
8703,Country A,34491.9
8704,Country A,43881.52
8705,Country A,39973.6
8706,Country A,35331.24
8707,Country A,37747.43
8708,Country A,37531.13
8709,Country A,45911.79
8710,Country A,37784.43
8711,Country A,34249.84
8712,Country A,23788.06
8713,Country A,28688.65
8714,Country A,36254.81
8715,Country A,34417.22
8716,Country A,37254.41
8717,Country A,35955.94
8718,Country A,44978.91
8719,Country A,29396.54
8720,Country A,32576.91
8721,Country A,31703.84
8722,Country A,36442.51
8723,Country A,34409.32
8724,Country A,36023.05
8725,Country A,42768.45
8726,Country A,44134.72
8727,Country A,39414.71
8728,Country A,39008.6
8729,Country A,42117.51
8730,Country A,25729.56
8731,Country A,37305.27
8732,Country A,33368.88
8733,Country A,40186.13
8734,Country A,31337.4
8735,Country A,29793.96
8736,Country A,50693.15
8737,Country A,35014.37
8738,Country A,38263.96
8739,Country A,36545.68
8740,Country A,30092.19
8741,Country A,37952.18
8742,Country A,41232.87
8743,Country A,37593.04
8744,Country A,31596.69
8745,Country A,41826.73
8746,Country A,46690.66
8747,Country A,42734.25
8748,Country A,34803.79
8749,Country A,37316.29
8750,Country A,32494.9
8751,Country A,46478.72
8752,Country A,40554.23
8753,Country A,37334.61
8754,Country A,31894.13
8755,Country A,36226.65
8756,Country A,36255.09
8757,Country A,38074.14
8758,Country A,34476.99
8759,Country A,43458.58
8760,Country A,28793.89
8761,Country A,40630.92
8762,Country A,46439.85
8763,Country A,33929.64
8764,Country A,34363.47
8765,Country A,36808.72
8766,Country A,42199.29
8767,Country A,37598.74
8768,Country A,34921.2
8769,Country A,33263.53
8770,Country A,35694.41
8771,Country A,36480.22
8772,Country A,37627.54
8773,Country A,40208.22
8774,Country A,42674.98
8775,Country A,31597.33
8776,Country A,31621.97
8777,Country A,29159.34
8778,Country A,37065.19
8779,Country A,34500.76
8780,Country A,40857.52
8781,Country A,35394.02
8782,Country A,42011.26
8783,Country A,34007.78
8784,Country A,30700.82
8785,Country A,37392.73
8786,Country A,31419.07
8787,Country A,29626.96
8788,Country A,39805.54
8789,Country A,30510.5
8790,Country A,34568.9
8791,Country A,32144.39
8792,Country A,40759.41
8793,Country A,34858.76
8794,Country A,36399.26
8795,Country A,43097.91
8796,Country A,32923.4
8797,Country A,32736.14
8798,Country A,39590.07
8799,Country A,49181.51
8800,Country A,43017.73
8801,Country A,42479.53
8802,Country A,33796.62
8803,Country A,35814.76
8804,Country A,36623.29
8805,Country A,30867.43
8806,Country A,32013.26
8807,Country A,40564.48
8808,Country A,35383.65
8809,Country A,31350.15
8810,Country A,43779.31
8811,Country A,33737.3
8812,Country A,37541.27
8813,Country A,45317.34
8814,Country A,32024.89
8815,Country A,25632.33
8816,Country A,37943.53
8817,Country A,37173.74
8818,Country A,41695.42
8819,Country A,34880.64
8820,Country A,33262.67
8821,Country A,36574.35
8822,Country A,38784.39
8823,Country A,37917.95
8824,Country A,31366.51
8825,Country A,44021.05
8826,Country A,35089.3
8827,Country A,33419.92
8828,Country A,37370.96
8829,Country A,27587.82
8830,Country A,38474.74
8831,Country A,41443.26
8832,Country A,27720.36
8833,Country A,34481.07
8834,Country A,33135.39
8835,Country A,38937.96
8836,Country A,47283.95
8837,Country A,31942.77
8838,Country A,30067.78
8839,Country A,30754.04
8840,Country A,36928.29
8841,Country A,33101.84
8842,Country A,32083.92
8843,Country A,33512.12
8844,Country A,34055.29
8845,Country A,38507.65
8846,Country A,37590.78
8847,Country A,42305.52
8848,Country A,35656.13
8849,Country A,29963.75
8850,Country A,37909.96
8851,Country A,31733.9
8852,Country A,40863.13
8853,Country A,38661.41
8854,Country A,46338.18
8855,Country A,27517.25
8856,Country A,39567.87
8857,Country A,32656.34
8858,Country A,33139
8859,Country A,36625.88
8860,Country A,41867.9
8861,Country A,30110.32
8862,Country A,29528.41
8863,Country A,31663.6
8864,Country A,39730.85
8865,Country A,40892.74
8866,Country A,32877.02
8867,Country A,47075.12
8868,Country A,31516.63
8869,Country A,29183.11
8870,Country A,44448.66
8871,Country A,38434.04
8872,Country A,27154.08
8873,Country A,44013.05
8874,Country A,31934.43
8875,Country A,31908.19
8876,Country A,35568.08
8877,Country A,41369
8878,Country A,43750.57
8879,Country A,47304.38
8880,Country A,38074.89
8881,Country A,36453.86
8882,Country A,32093.5
8883,Country A,34114.05
8884,Country A,43388.32
8885,Country A,33821.38
8886,Country A,35934.88
8887,Country A,35097.6
8888,Country A,31693.93
8889,Country A,40650.4
8890,Country A,42635.46
8891,Country A,35854.34
8892,Country A,33951.31
8893,Country A,37467.57
8894,Country A,38258.89
8895,Country A,36521.29
8896,Country A,30413.52
8897,Country A,36088.49
8898,Country A,37557.69
8899,Country A,32200.83
8900,Country A,29532.77
8901,Country A,39970.75
8902,Country A,43239.35
8903,Country A,36805.04
8904,Country A,38113.23
8905,Country A,32425.03
8906,Country A,44425.9
8907,Country A,34512.56
8908,Country A,40683.09
8909,Country A,33057.84
8910,Country A,36998.8
8911,Country A,36006.75
8912,Country A,34505.06
8913,Country A,41315
8914,Country A,30723
8915,Country A,38338.36
8916,Country A,34287.79
8917,Country A,39133.89
8918,Country A,39300.63
8919,Country A,34999.98
8920,Country A,39756.1
8921,Country A,47126.2
8922,Country A,39218.69
8923,Country A,26520.16
8924,Country A,37490.08
8925,Country A,31421.68
8926,Country A,30409.21
8927,Country A,35150.34
8928,Country A,37455.9
8929,Country A,37581.86
8930,Country A,36321.6
8931,Country A,39273.28
8932,Country A,39918.64
8933,Country A,38520.03
8934,Country A,49881.84
8935,Country A,30019.2
8936,Country A,43305.19
8937,Country A,39901.5
8938,Country A,26536.86
8939,Country A,38817.21
8940,Country A,45562.88
8941,Country A,37241.32
8942,Country A,34581.08
8943,Country A,39062.45
8944,Country A,27644.45
8945,Country A,34975.74
8946,Country A,41851.74
8947,Country A,31689.28
8948,Country A,32890.66
8949,Country A,34637.37
8950,Country A,36302.69
8951,Country A,41200.67
8952,Country A,33528.03
8953,Country A,52542.51
8954,Country A,35482.25
8955,Country A,41492.84
8956,Country A,42960.83
8957,Country A,30038.12
8958,Country A,34696.15
8959,Country A,39556.13
8960,Country A,39430.41
8961,Country A,44100.02
8962,Country A,36267.14
8963,Country A,42345.4
8964,Country A,39857.85
8965,Country A,40702.09
8966,Country A,37287.7
8967,Country A,39304.64
8968,Country A,35529.08
8969,Country A,35325.99
8970,Country A,39771.05
8971,Country A,36002.42
8972,Country A,39539
8973,Country A,44987.63
8974,Country A,43024.2
8975,Country A,29914.19
8976,Country A,35400.61
8977,Country A,35219.86
8978,Country A,38399.99
8979,Country A,29215.52
8980,Country A,36704.66
8981,Country A,30309.73
8982,Country A,39402.73
8983,Country A,29821.54
8984,Country A,26141.97
8985,Country A,42014.83
8986,Country A,44396.6
8987,Country A,34922.41
8988,Country A,34066.12
8989,Country A,27788.51
8990,Country A,36870.68
8991,Country A,36383.39
8992,Country A,29572.37
8993,Country A,30827.19
8994,Country A,31538.46
8995,Country A,34107.17
8996,Country A,38024.9
8997,Country A,50550.02
8998,Country A,42150.98
8999,Country A,38572.25
9000,Country A,34977.92
9001,Country A,25734.54
9002,Country A,36340.86
9003,Country A,28496.85
9004,Country A,47097.23
9005,Country A,32825.09
9006,Country A,35804.8
9007,Country A,32019.15
9008,Country A,35038.04
9009,Country A,36423.69
9010,Country A,35909.49
9011,Country A,30709.4
9012,Country A,37631.66
9013,Country A,40084.11
9014,Country A,35072.92
9015,Country A,42693.27
9016,Country A,37029.68
9017,Country A,38169.43
9018,Country A,34761.27
9019,Country A,37633.07
9020,Country A,43915.68
9021,Country A,34931.79
9022,Country A,28279.24
9023,Country A,36473.64
9024,Country A,46553.1
9025,Country A,27415.92
9026,Country A,30746.82
9027,Country A,26832.67
9028,Country A,52470.25
9029,Country A,42293.03
9030,Country A,24724.48
9031,Country A,39075.06
9032,Country A,41269.57
